"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"231","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:32:38,FALSE,NA,"937253230949609472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GabryDX",130,TRUE,FALSE,NA,NA
"232","RT @paulmozur: Unsure whether to read into Google CEO Sundar Pichai being shunted to a panel instead of given his own speech. He immediatel＃",FALSE,0,NA,2017-12-03 09:31:42,FALSE,NA,"937252997754703872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Molos123",7,TRUE,FALSE,NA,NA
"233","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:27:24,FALSE,NA,"937251916970713089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorihoulihan13",130,TRUE,FALSE,NA,NA
"234","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:24:05,FALSE,NA,"937251080550866944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jithsjoy",130,TRUE,FALSE,NA,NA
"235","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:17:55,FALSE,NA,"937249527316254720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielrjiang",130,TRUE,FALSE,NA,NA
"236","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:15:07,FALSE,NA,"937248825118470145",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","NodeSystems",130,TRUE,FALSE,NA,NA
"237","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 09:11:21,FALSE,NA,"937247874873688064",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i旬S</a>","ImrnHdr",48,TRUE,FALSE,NA,NA
"238","@alphagomovie @GooglePlay If the Oscar's <ed><U+00A0><U+00BC><ed><U+00BE><U+00AC> had a best AI category ...and the winner is Alphago<ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",FALSE,1,"alphagomovie",2017-12-03 09:08:08,FALSE,"936913160568578049","937247065452761088","771361065540214784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItchGrid",0,FALSE,FALSE,NA,NA
"239","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 09:06:02,FALSE,NA,"937246538157264896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uk1889",196,TRUE,FALSE,NA,NA
"240","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 09:05:11,FALSE,NA,"937246325250428928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miguelitinho",48,TRUE,FALSE,NA,NA
"241","""You wanna know how to get the @AgentsofSHIELD Framework? Give @DeepMindAI @Blizzard_Ent #Starcraft as a playing fi＃ https://t.co/uDcL6wHblY",FALSE,0,NA,2017-12-03 08:58:32,TRUE,NA,"937244650909372417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tearchen",0,FALSE,FALSE,NA,NA
"242","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 08:57:10,FALSE,NA,"937244308373094401",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i旬S</a>","hxueh",196,TRUE,FALSE,NA,NA
"243","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 08:50:33,FALSE,NA,"937242640311078912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IgorCarron",48,TRUE,FALSE,NA,NA
"244","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:40:17,FALSE,NA,"937240058909810688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CO_EQ",130,TRUE,FALSE,NA,NA
"245","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 08:38:44,FALSE,NA,"937239668126515202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChikaObuah",196,TRUE,FALSE,NA,NA
"246","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 08:33:05,FALSE,NA,"937238243799478272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tachyon7776",196,TRUE,FALSE,NA,NA
"247","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 08:31:54,FALSE,NA,"937237947937472512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aad34210",196,TRUE,FALSE,NA,NA
"248","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:31:30,FALSE,NA,"937237848566239233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EGrosse_TS",130,TRUE,FALSE,NA,NA
"249","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:29:10,FALSE,NA,"937237261078355968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aad34210",130,TRUE,FALSE,NA,NA
"250","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:26:08,FALSE,NA,"937236495890550785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GavRov",130,TRUE,FALSE,NA,NA
"251","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:25:09,FALSE,NA,"937236250875981825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rohanh",130,TRUE,FALSE,NA,NA
"252","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:22:42,FALSE,NA,"937235631553597440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BuffDavis",130,TRUE,FALSE,NA,NA
"253","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:22:27,FALSE,NA,"937235567791702021",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i旬S</a>","charlesarthur",130,TRUE,FALSE,NA,NA
"254","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:22:06,FALSE,NA,"937235482622095360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avalonalex",130,TRUE,FALSE,NA,NA
"255","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:21:32,FALSE,NA,"937235338027712513",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","carstenmurawski",130,TRUE,FALSE,NA,NA
"256","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 08:20:07,FALSE,NA,"937234981188808715",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twirebox",196,TRUE,FALSE,NA,NA
"257","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:19:26,FALSE,NA,"937234812129169409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruskin147",130,TRUE,FALSE,NA,NA
"258","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:19:26,FALSE,NA,"937234809461538816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daniel_amselem",130,TRUE,FALSE,NA,NA
"259","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:18:48,FALSE,NA,"937234650015023104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bshr89",130,TRUE,FALSE,NA,NA
"260","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:16:40,FALSE,NA,"937234113068593152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arm1stice",130,TRUE,FALSE,NA,NA
"261","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:15:30,FALSE,NA,"937233818959749120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","twinforest",130,TRUE,FALSE,NA,NA
"262","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:15:13,FALSE,NA,"937233750085181443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marchuq",130,TRUE,FALSE,NA,NA
"263","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 08:14:40,FALSE,NA,"937233610834190336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uc7xe5t",196,TRUE,FALSE,NA,NA
"264","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:14:34,FALSE,NA,"937233584745865217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emulenews",130,TRUE,FALSE,NA,NA
"265","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:14:23,FALSE,NA,"937233539061264384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nmoriyan",130,TRUE,FALSE,NA,NA
"266","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:14:02,FALSE,NA,"937233451203280896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ogwp",130,TRUE,FALSE,NA,NA
"267","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:13:44,FALSE,NA,"937233374854332416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJ_CONFUZE",130,TRUE,FALSE,NA,NA
"268","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:13:34,FALSE,NA,"937233333045682176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EskoKilpi",130,TRUE,FALSE,NA,NA
"269","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:13:08,FALSE,NA,"937233223863754752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robmccargow",130,TRUE,FALSE,NA,NA
"270","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 08:12:38,FALSE,NA,"937233099083182081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nigsia",196,TRUE,FALSE,NA,NA
"271","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 08:12:24,FALSE,NA,"937233042384588800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amirmizroch",130,TRUE,FALSE,NA,NA
"272","So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now avai＃ https://t.co/2yYUqqwX8s",FALSE,402,NA,2017-12-03 08:11:49,TRUE,NA,"937232894883270656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","demishassabis",130,FALSE,FALSE,NA,NA
"273","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 08:08:01,FALSE,NA,"937231939035172864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","qustosh",48,TRUE,FALSE,NA,NA
"274","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 08:06:15,FALSE,NA,"937231491632975872",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","bluebrain",48,TRUE,FALSE,NA,NA
"275","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 08:01:34,FALSE,NA,"937230314266681344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BioMickWatson",48,TRUE,FALSE,NA,NA
"276","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 07:50:51,FALSE,NA,"937227616443969536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandsaha",196,TRUE,FALSE,NA,NA
"277","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 07:35:06,FALSE,NA,"937223652986277888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eoaguilar",196,TRUE,FALSE,NA,NA
"278","RT @paulmozur: Unsure whether to read into Google CEO Sundar Pichai being shunted to a panel instead of given his own speech. He immediatel＃",FALSE,0,NA,2017-12-03 07:17:18,FALSE,NA,"937219175637966848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pstAsiatech",7,TRUE,FALSE,NA,NA
"279","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 07:06:37,FALSE,NA,"937216483851083776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e0en",28,TRUE,FALSE,NA,NA
"280","RT @paulmozur: Unsure whether to read into Google CEO Sundar Pichai being shunted to a panel instead of given his own speech. He immediatel＃",FALSE,0,NA,2017-12-03 06:59:20,FALSE,NA,"937214653200867328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thezhanly",7,TRUE,FALSE,NA,NA
"281","RT @paulmozur: Unsure whether to read into Google CEO Sundar Pichai being shunted to a panel instead of given his own speech. He immediatel＃",FALSE,0,NA,2017-12-03 06:57:24,FALSE,NA,"937214165785047040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mgerrydoyle",7,TRUE,FALSE,NA,NA
"282","RT @paulmozur: Unsure whether to read into Google CEO Sundar Pichai being shunted to a panel instead of given his own speech. He immediatel＃",FALSE,0,NA,2017-12-03 06:57:22,FALSE,NA,"937214156104720385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amirmizroch",7,TRUE,FALSE,NA,NA
"283","Unsure whether to read into Google CEO Sundar Pichai being shunted to a panel instead of given his own speech. He i＃ https://t.co/iJq8AfdXcW",FALSE,24,NA,2017-12-03 06:54:22,TRUE,NA,"937213404535701504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulmozur",7,FALSE,FALSE,NA,NA
"284","Just watched @alphagomovie at Seoul Independent Film Festival. Fantastic and encouraging. But it reminded me AlphaG＃ https://t.co/fVcz39XU3d",FALSE,6,NA,2017-12-03 06:53:21,TRUE,NA,"937213145067565059",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yigitdemirag",1,FALSE,FALSE,NA,NA
